"Reporting starts","Reporting ends","Ad name","Ad delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (LKR)",Impressions,Reach,Ends,"Attribution setting",Bid,"Bid type","Last significant edit","Quality ranking","Engagement rate ranking","Conversion rate ranking","Ad set name"
2023-03-08,2026-04-08,"Thursday Online Promo - Ad 2 | Conversion | August 2024",not_delivering,17,actions:offsite_conversion.fb_pixel_purchase,1164.09705882,1500,Daily,19789.65,107129,45901,2024-08-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Thursday Online Promo - Ad 2 | Conversion | August 2024"
2023-03-08,2026-04-08,"GLO Weekend | Awareness | August 2024",not_delivering,555922,reach,53.96440508,30000,Lifetime,30000,724254,555922,2024-09-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Weekend | Awareness | August 2024"
2023-03-08,2026-04-08,"HNB - Ad 2 | Total | Awareness | August 2024",not_delivering,235349,reach,42.49008919,10000,Lifetime,10000,243741,235349,2024-08-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"HNB - Ad 2 | Total | Awareness | August 2024"
2023-03-08,2026-04-08,"KMCC 20% - FB | SO | Awareness | August 2024",not_delivering,335488,reach,47.69148226,20000,Lifetime,15999.92,353573,335488,2024-09-02,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"KMCC | SO | Awareness | August 2024"
2023-03-08,2026-04-08,"KMCC 20% - IG | SO | Awareness | August 2024",not_delivering,81659,reach,48.98431281,20000,Lifetime,4000.01,83677,81659,2024-09-02,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"KMCC | SO | Awareness | August 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 1 (P1) | Conversion | October | 2024",not_delivering,22,actions:offsite_conversion.fb_pixel_purchase,266.38045455,10000,Lifetime,5860.37,26496,16260,2024-10-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 1 | Conversion | October | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 1 (P2) | Conversion | October | 2024",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,1344.78,10000,Lifetime,1344.78,4767,3487,2024-10-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 1 | Conversion | October | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 1 (P3) | Conversion | October | 2024",not_delivering,4,actions:offsite_conversion.fb_pixel_purchase,334.61,10000,Lifetime,1338.44,4381,3339,2024-10-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 1 | Conversion | October | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 1 (P4) | Conversion | October | 2024",not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,489.52,10000,Lifetime,979.04,4230,3452,2024-10-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 1 | Conversion | October | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 1 (P5) | Conversion | October | 2024",not_delivering,,,,10000,Lifetime,477.37,1981,1677,2024-10-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 1 | Conversion | October | 2024"
2023-03-08,2026-04-08,"Cyber Thursday - Ad 1 | Conversion | October | 2024",not_delivering,9,actions:offsite_conversion.fb_pixel_purchase,1111.11111111,10000,Lifetime,10000,43514,21167,2024-10-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Cyber Thursday - Ad 1 | Conversion | October | 2024"
2023-03-08,2026-04-08,"PAB T - Ad 1 | Conversion | October | 2024",not_delivering,5,actions:offsite_conversion.fb_pixel_purchase,1000,5000,Lifetime,5000,25998,16696,2024-10-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"PAB T - Ad 1 | Conversion | October | 2024"
2023-03-08,2026-04-08,"Com Bank AC - Ad 1 | Conversion | October | 2024",not_delivering,6,actions:offsite_conversion.fb_pixel_purchase,1166.63333333,7000,Lifetime,6999.8,32721,20308,2024-10-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Com Bank AC - Ad 1 | Conversion | October | 2024"
2023-03-08,2026-04-08,"HNB Total - Ad 1 | Conversion | October | 2024",not_delivering,22,actions:offsite_conversion.fb_pixel_purchase,454.53863636,10000,Lifetime,9999.85,39304,20591,2024-10-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"HNB Total - Ad 1 | Conversion | October | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 2 (P3) | Conversion | October | 2024",not_delivering,19,actions:offsite_conversion.fb_pixel_purchase,165.85631579,10000,Lifetime,3151.27,10829,7307,2024-10-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 2 | Conversion | October | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 2 (P2) | Conversion | October | 2024",not_delivering,,,,10000,Lifetime,449.13,1062,820,2024-10-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 2 | Conversion | October | 2024"
2023-03-08,2026-04-08,"Dinner Combo - Ad 2 | FB | SO | Awareness | August 2024",not_delivering,7823,reach,27.79752013,5000,Lifetime,217.46,7823,7823,2024-08-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-23T15:27:03+0530,-,-,-,"Combo Ad 2 | SO | Awareness | August 2024"
2023-03-08,2026-04-08,"Dinner Combo - Ad 2 | IG | SO | Awareness | August 2024",not_delivering,5665,reach,27.08737864,5000,Lifetime,153.45,5682,5665,2024-08-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-23T15:27:03+0530,-,-,-,"Combo Ad 2 | SO | Awareness | August 2024"
2023-03-08,2026-04-08,"Lunch Combo - Ad 2 | FB | SO | Awareness | August 2024",not_delivering,152239,reach,30.40672889,5000,Lifetime,4629.09,161482,152239,2024-08-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2024-08-23T15:27:03+0530,-,-,-,"Combo Ad 2 | SO | Awareness | August 2024"
2023-03-08,2026-04-08,"Peoples Bank T - Ad 2 | Conversion | December | 2024",not_delivering,7,actions:offsite_conversion.fb_pixel_purchase,999.31285714,7000,Lifetime,6995.19,29720,20341,2024-12-24,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Bank T - Ad 2 | Conversion | December | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 3 (P2) | Conversion | December | 2024",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,56.24,10000,Lifetime,56.24,98,80,2024-12-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 3 | Conversion | December | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 3 (P4) | Conversion | December | 2024",not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,163.465,10000,Lifetime,326.93,820,617,2024-12-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 3 | Conversion | December | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 3 (P3) | Conversion | December | 2024",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,611.93,10000,Lifetime,611.93,1260,974,2024-12-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 3 | Conversion | December | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 3 (P1) | Conversion | December | 2024",not_delivering,8,actions:offsite_conversion.fb_pixel_purchase,1094.57375,10000,Lifetime,8756.59,29281,19484,2024-12-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 3 | Conversion | December | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 3 (P5) | Conversion | December | 2024",not_delivering,,,,10000,Lifetime,248.31,489,390,2024-12-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 3 | Conversion | December | 2024"
2023-03-08,2026-04-08,"Com Bank Fresh - Ad 3 | Conversion | December | 2024",not_delivering,4,actions:offsite_conversion.fb_pixel_purchase,1875,7500,Lifetime,7500,17478,8518,2024-12-25,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Com Bank Fresh - Ad 3 | Conversion | December | 2024"
2023-03-08,2026-04-08,"Com Bank Total - Ad 3 | Conversion | December | 2024",not_delivering,6,actions:offsite_conversion.fb_pixel_purchase,1165.69666667,7000,Lifetime,6994.18,17917,9824,2024-12-26,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Com Bank Total - Ad 3 | Conversion | December | 2024"
2023-03-08,2026-04-08,"Pan Asia Bank - Ad 3 | Conversion | December | 2024",not_delivering,7,actions:offsite_conversion.fb_pixel_purchase,1066.6,7500,Lifetime,7466.2,23902,12470,2024-12-26,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Pan Asia Bank - Ad 3 | Conversion | December | 2024"
2023-03-08,2026-04-08,"HNB - 27 | Conversion | December | 2024",not_delivering,29,actions:offsite_conversion.fb_pixel_purchase,343.72931034,10000,Lifetime,9968.15,25140,10848,2024-12-27,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"HNB - 27 | Conversion | December | 2024"
2023-03-08,2026-04-08,"Peoples Fresh - Ad 3 | Conversion | December | 2024",not_delivering,9,actions:offsite_conversion.fb_pixel_purchase,777.77777778,7000,Lifetime,7000,33540,19869,2024-12-28,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Fresh - Ad 3 | Conversion | December | 2024"
2023-03-08,2026-04-08,"Union - Ad 4 | Conversion | December | 2024",not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,2500,5000,Lifetime,5000,15348,10060,2024-12-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Union - Ad 4 | Conversion | December | 2024"
2023-03-08,2026-04-08,"BOC - Ad 4 | Conversion | December | 2024",not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,3500,7000,Lifetime,7000,20275,12641,2024-12-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"BOC - Ad 4 | Conversion | December | 2024"
2023-03-08,2026-04-08,"Union - Ad 4 | Conversion | December | 2024",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,5000,5000,Lifetime,5000,15054,9345,2024-12-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Union - Ad 4 | Conversion | December | 2024"
2023-03-08,2026-04-08,"Amana - Ad 3 | Conversion | December | 2024",not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,3500,7000,Lifetime,7000,23487,12540,2024-12-29,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0,-,-,-,"Amana - Ad 3 | Conversion | December | 2024"
2023-03-08,2026-04-08,"DFCC - 28 | Conversion | December | 2024",not_delivering,21,actions:offsite_conversion.fb_pixel_purchase,1411.40761905,30000,Lifetime,29639.56,98438,47826,2024-12-28,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0,-,-,-,"DFCC - 28 | Conversion | December | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 4 (P2) | Conversion | December | 2024",not_delivering,,,,10000,Lifetime,128.43,302,233,2024-12-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 4 | Conversion | December | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 4 (P4) | Conversion | December | 2024",not_delivering,,,,10000,Lifetime,313.7,647,520,2024-12-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 4 | Conversion | December | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 4 (P5) | Conversion | December | 2024",not_delivering,,,,10000,Lifetime,659.31,1322,1012,2024-12-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 4 | Conversion | December | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 4 (P1) | Conversion | December | 2024",not_delivering,3,actions:offsite_conversion.fb_pixel_purchase,2416.63,10000,Lifetime,7249.89,21901,13038,2024-12-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 4 | Conversion | December | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 4 (P3) | Conversion | December | 2024",not_delivering,,,,10000,Lifetime,1232.66,2724,2099,2024-12-31,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 4 | Conversion | December | 2024"
2023-03-08,2026-04-08,"Peoples Bank T - Ad 3 | Conversion | December | 2024",not_delivering,8,actions:offsite_conversion.fb_pixel_purchase,873.14,7000,Lifetime,6985.12,20133,10377,2024-12-31,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Bank T - Ad 3 | Conversion | December | 2024"
2023-03-08,2026-04-08,"Com Bank Fresh - Ad 1 | Conversion | December | 2024",not_delivering,9,actions:offsite_conversion.fb_pixel_purchase,777.09111111,7000,Lifetime,6993.82,30157,17150,2024-12-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Com Bank Fresh - Ad 1 | Conversion | December | 2024"
2023-03-08,2026-04-08,"Pan Asia Bank - Ad 1 | Conversion | December | 2024",not_delivering,6,actions:offsite_conversion.fb_pixel_purchase,1249.98,7500,Lifetime,7499.88,30603,17827,2024-12-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Pan Asia Bank - Ad 1 | Conversion | December | 2024"
2023-03-08,2026-04-08,"Com Bank Total - Ad 1 | Conversion | December | 2024",not_delivering,8,actions:offsite_conversion.fb_pixel_purchase,875,7000,Lifetime,7000,22172,11626,2024-12-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Com Bank Total - Ad 1 | Conversion | December | 2024"
2023-03-08,2026-04-08,"HNB - 13 | Conversion | December | 2024",not_delivering,14,actions:offsite_conversion.fb_pixel_purchase,547.65214286,10000,Lifetime,7667.13,24541,12725,2024-12-13,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"HNB - 13 | Conversion | December | 2024"
2023-03-08,2026-04-08,"BOC - Ad 2 | Conversion | December | 2024",not_delivering,,,,7000,Lifetime,6714.24,38728,33576,2024-12-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"BOC - Ad 2 | Conversion | December | 2024"
2023-03-08,2026-04-08,"Union - Ad 2 | Conversion | December | 2024",not_delivering,,,,5000,Lifetime,3065.06,18808,16235,2024-12-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Union - Ad 2 | Conversion | December | 2024"
2023-03-08,2026-04-08,"Amana - Ad 1 | Conversion | December | 2024",not_delivering,,,,7000,Lifetime,6827.93,40992,35611,2024-12-15,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0,-,-,-,"Amana - Ad 1 | Conversion | December | 2024"
2023-03-08,2026-04-08,"Peoples Bank T - Ad 1 | Conversion | December | 2024",not_delivering,23,actions:offsite_conversion.fb_pixel_purchase,304.34782609,7000,Lifetime,7000,20067,10309,2024-12-17,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Bank T - Ad 1 | Conversion | December | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 2 (P1) | Conversion | December | 2024",not_delivering,7,actions:offsite_conversion.fb_pixel_purchase,1090.09285714,10000,Lifetime,7630.65,23620,15539,2024-12-17,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 2 | Conversion | December | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 2 (P3) | Conversion | December | 2024",not_delivering,,,,10000,Lifetime,802.23,1500,1241,2024-12-17,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 2 | Conversion | December | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 2 (P5) | Conversion | December | 2024",not_delivering,,,,10000,Lifetime,941.51,2953,2597,2024-12-17,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 2 | Conversion | December | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 2 (P4) | Conversion | December | 2024",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,493.62,10000,Lifetime,493.62,990,860,2024-12-17,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 2 | Conversion | December | 2024"
2023-03-08,2026-04-08,"GLO Tuesday - Ad 1 (P2) | Conversion | December | 2024",not_delivering,,,,10000,Lifetime,131.99,158,124,2024-12-17,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"GLO Tuesday - Ad 2 | Conversion | December | 2024"
2023-03-08,2026-04-08,"Com Bank Fresh - Ad 2 | Conversion | December | 2024",not_delivering,11,actions:offsite_conversion.fb_pixel_purchase,680.6,7500,Lifetime,7486.6,21974,10900,2024-12-18,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Com Bank Fresh - Ad 2 | Conversion | December | 2024"
2023-03-08,2026-04-08,"Com Bank Total - Ad 2 | Conversion | December | 2024",not_delivering,17,actions:offsite_conversion.fb_pixel_purchase,411.76470588,7000,Lifetime,7000,18669,10488,2024-12-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Com Bank Total - Ad 2 | Conversion | December | 2024"
2023-03-08,2026-04-08,"Pan Asia Bank - Ad 2 | Conversion | December | 2024",not_delivering,22,actions:offsite_conversion.fb_pixel_purchase,340.28318182,7500,Lifetime,7486.23,22246,12679,2024-12-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Pan Asia Bank - Ad 2 | Conversion | December | 2024"
2023-03-08,2026-04-08,"Mega Pola -  P1 | Conversion | December | 2024",not_delivering,54,actions:offsite_conversion.fb_pixel_purchase,530.94703704,50000,Lifetime,28671.14,106968,39618,2025-01-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Mega Pola | Conversion | December | 2024"
2023-03-08,2026-04-08,"Mega Pola -  P2 | Conversion | December | 2024",not_delivering,51,actions:offsite_conversion.fb_pixel_purchase,418.21294118,50000,Lifetime,21328.86,80622,33090,2025-01-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Mega Pola | Conversion | December | 2024"
2023-03-08,2026-04-08,"NDB - 21 | Conversion | December | 2024",not_delivering,3,actions:offsite_conversion.fb_pixel_purchase,4838.38666667,15000,Lifetime,14515.16,38671,22017,2024-12-21,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0,-,-,-,"NDB - 21 | Conversion | December | 2024"
2023-03-08,2026-04-08,"Peoples Fresh - Ad 2 | Conversion | December | 2024",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,6916.2,7000,Lifetime,6916.2,28271,17227,2024-12-21,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Fresh - Ad 2 | Conversion | December | 2024"
2023-03-08,2026-04-08,"Union - Ad 3 | Conversion | December | 2024",not_delivering,,,,5000,Lifetime,5000,12426,7636,2024-12-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Union - Ad 3 | Conversion | December | 2024"
2023-03-08,2026-04-08,"BOC - Ad 3 | Conversion | December | 2024",not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,3500,7000,Lifetime,7000,17000,10389,2024-12-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"BOC - Ad 3 | Conversion | December | 2024"
2023-03-08,2026-04-08,"Amana - Ad 2 | Conversion | December | 2024",not_delivering,5,actions:offsite_conversion.fb_pixel_purchase,1400,7000,Lifetime,7000,17936,9328,2024-12-22,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0,-,-,-,"Amana - Ad 2 | Conversion | December | 2024"
2023-03-08,2026-04-08,"Com Prem - 07/12 | Conversion | December | 2024",not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,4875.06,10000,Lifetime,9750.12,27792,18080,2024-12-21,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Com Prem - 21/12 | Conversion | December | 2024"
2023-03-08,2026-04-08,"Seylan SSS | Conversion | December | 2024",not_delivering,19,actions:offsite_conversion.fb_pixel_purchase,1311.75684211,25000,Lifetime,24923.38,78238,42429,2024-12-24,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0,-,-,-,"Seylan SSS | Conversion | December | 2024"
2023-03-08,2026-04-08,"FTC - FB | BKNM - Set 02 | Traffic | September | 2024",not_delivering,33,actions:link_click,7.75757576,12400,Lifetime,256,2653,2103,2024-10-04,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"FTC | BKNM - Set 02 | Traffic | September | 2024"
2023-03-08,2026-04-08,"FTC - IG | BKNM - Set 02 | Traffic | September | 2024",not_delivering,2332,actions:link_click,4.3767753,12400,Lifetime,10206.64,219703,93005,2024-10-04,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"FTC | BKNM - Set 02 | Traffic | September | 2024"
2023-03-08,2026-04-08,"MCS - FB | BKNM - Set 02 | Traffic | September | 2024",not_delivering,897,actions:link_click,7.80602007,14200,Lifetime,7002,85037,51910,2024-10-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"MCS | BKNM - Set 02 | Traffic | September | 2024"
2023-03-08,2026-04-08,"MCS - IG | BKNM - Set 02 | Traffic | September | 2024",not_delivering,36,actions:link_click,7.42861111,14200,Lifetime,267.43,2124,1808,2024-10-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"MCS | BKNM - Set 02 | Traffic | September | 2024"
2023-03-08,2026-04-08,"KKC - K | Traffic | September | 2024",not_delivering,107,actions:onsite_conversion.messaging_conversation_started_7d,46.72897196,5000,Lifetime,5000,25411,15933,2024-09-28,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"KKC - K | Traffic | September | 2024"
2023-03-08,2026-04-08,"TGC - FB | BKNM - Set 02 | Traffic | September | 2024",not_delivering,49,actions:link_click,9.10285714,14200,Lifetime,446.04,4226,3412,2024-10-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"TGC | BKNM - Set 02 | Traffic | September | 2024"
2023-03-08,2026-04-08,"TGC - IG | BKNM - Set 02 | Traffic | September | 2024",not_delivering,1925,actions:link_click,4.41477403,14200,Lifetime,8498.44,155099,67693,2024-10-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"TGC | BKNM - Set 02 | Traffic | September | 2024"
2023-03-08,2026-04-08,"SK - FB | BKNM - Set 02 | Traffic | September | 2024",not_delivering,,,,14200,Lifetime,0,0,0,2024-10-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Sunday | BKNM - Set 02 | Traffic | September | 2024"
