"Reporting starts","Reporting ends","Ad set name","Ad set delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (LKR)",Impressions,Reach,Ends,Starts,"Attribution setting",Bid,"Bid type","Last significant edit"
2023-03-08,2026-04-08,"New Engagement ad set",completed,1767,actions:post_engagement,9.57102434,16912,Lifetime,16912,52500,33822,2023-12-10,2023-12-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,3236,actions:post_engagement,5.22620519,16912,Lifetime,16912,104041,76894,2023-12-10,2023-12-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"NDB 9th Dec",completed,2296,actions:post_engagement,14.03963415,32235,Lifetime,32235,142209,90350,2023-12-09,2023-12-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,1207,actions:post_engagement,6.78541839,8190,Lifetime,8190,29511,23638,2023-12-10,2023-12-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Dialog 10th Dec",completed,2162,actions:post_engagement,11.57670213,25028.83,Lifetime,25028.83,94757,59291,2023-12-10,2023-12-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"SLO Online 14th Dec",completed,1710,actions:post_engagement,8.67892398,14840.96,Lifetime,14840.96,46266,29618,2023-12-14,2023-12-13,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,1599,actions:offsite_conversion.fb_pixel_view_content,3.50218887,5600,Lifetime,5600,47422,19220,2023-12-31,2023-12-13,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,1336,actions:offsite_conversion.fb_pixel_view_content,4.19161677,5600,Lifetime,5600,66285,33494,2023-12-31,2023-12-13,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,1725,actions:post_engagement,11.55362319,19930,Lifetime,19930,64830,42475,2023-12-14,2023-12-14,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"NTB Amex 15th Dec",not_delivering,1391,actions:post_engagement,12.43497484,30750,Lifetime,17297.05,52438,38463,2023-12-15,2023-12-14,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,1156,actions:offsite_conversion.fb_pixel_view_content,4.84429066,5600,Lifetime,5600,74493,30838,2023-12-31,2023-12-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,1176,actions:offsite_conversion.fb_pixel_view_content,4.76190476,5600,Lifetime,5600,87047,30792,2023-12-31,2023-12-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,1112,actions:offsite_conversion.fb_pixel_view_content,5.03597122,5600,Lifetime,5600,67487,40429,2023-12-31,2023-12-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,1989,actions:offsite_conversion.fb_pixel_view_content,2.81548014,5600,Lifetime,5599.99,67762,27092,2023-12-31,2023-12-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"SLO Online 21st Dec",completed,1415,actions:post_engagement,10.48831095,14840.96,Lifetime,14840.96,58874,34309,2023-12-21,2023-12-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"HNB 22nd December",completed,2836,actions:post_engagement,11.1796615,31705.52,Lifetime,31705.52,158726,90630,2023-12-22,2023-12-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"NDB 30th Dec",completed,1481,actions:post_engagement,10.88116138,16115,Lifetime,16115,58627,40740,2023-12-30,2023-12-28,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"SLO Online 28th Dec",completed,1669,actions:post_engagement,8.89212702,14840.96,Lifetime,14840.96,67512,47474,2023-12-28,2023-12-27,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Dialog 31st Dec",completed,2139,actions:post_engagement,11.7011828,25028.83,Lifetime,25028.83,97409,58916,2023-12-31,2023-12-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"ComBank Fresh 27th Dec",completed,1479,actions:post_engagement,8.61954023,12748.3,Lifetime,12748.3,59247,39661,2023-12-27,2023-12-26,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,1459,actions:offsite_conversion.fb_pixel_view_content,3.83824537,5600,Lifetime,5600,91913,32326,2023-12-31,2023-12-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,2576,actions:offsite_conversion.fb_pixel_view_content,3.8121118,9820,Lifetime,9820,145428,44589,2023-12-31,2023-12-16,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,2176,actions:offsite_conversion.fb_pixel_view_content,4.51286765,9820,Lifetime,9820,140044,59911,2023-12-31,2023-12-16,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,2480,actions:offsite_conversion.fb_pixel_view_content,3.95967742,9820,Lifetime,9820,154909,48212,2023-12-31,2023-12-16,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,1113,actions:offsite_conversion.fb_pixel_view_content,5.03144654,5600,Lifetime,5600,79786,31253,2023-12-31,2023-12-16,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,1255,actions:offsite_conversion.fb_pixel_view_content,4.46215139,5600,Lifetime,5600,86133,40774,2023-12-31,2023-12-16,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,1281,actions:offsite_conversion.fb_pixel_view_content,4.3715847,5600,Lifetime,5600,74491,27150,2023-12-31,2023-12-16,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,5570,actions:post_engagement,9.1998833,53810,Lifetime,51243.35,265820,111933,2023-12-31,2023-12-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,1339,actions:post_engagement,12.03510082,16115,Lifetime,16115,42927,29579,2023-12-23,2023-12-21,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Seylan 23rd December",completed,1505,actions:post_engagement,11.56146179,17400,Lifetime,17400,59230,42778,2023-12-23,2023-12-21,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Seylan 30th December",completed,1569,actions:post_engagement,11.08986616,17400,Lifetime,17400,63486,33150,2023-12-30,2023-12-28,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,4742,actions:post_engagement,12.9692113,61500,Lifetime,61500,219018,123841,2023-12-24,2023-12-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,2240,actions:post_engagement,8.85714286,19840,Lifetime,19840,64581,42539,2023-12-26,2023-12-25,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,2045,actions:post_engagement,7.47188264,15280,Lifetime,15280,50117,33042,2023-12-28,2023-12-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,811,actions:post_engagement,9.55610358,7750,Lifetime,7750,34210,26013,2023-12-24,2023-12-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"29th to 31st Dec",completed,900,actions:post_engagement,8.61111111,7750,Lifetime,7750,28939,19760,2023-12-31,2023-12-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,1026,actions:post_engagement,9.35672515,9600,Lifetime,9600,50723,42332,2023-12-25,2023-12-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,1018,actions:post_engagement,9.4302554,9600,Lifetime,9600,46659,38155,2023-12-25,2023-12-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,1244,actions:post_engagement,7.7170418,9600,Lifetime,9600,64269,52383,2023-12-25,2023-12-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,888,actions:post_engagement,10.81081081,9600,Lifetime,9600,49691,38409,2023-12-25,2023-12-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,1012,actions:post_engagement,9.48616601,9600,Lifetime,9600,42509,31807,2023-12-25,2023-12-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"SLO Offline - 13th Jan - FB",completed,1015,actions:post_engagement,9.85221675,10000,Lifetime,10000,48597,30432,2024-01-13,2024-01-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"SLO Offline - 13th Jan - IG",completed,980,actions:post_engagement,10.20408163,10000,Lifetime,10000,53161,32744,2024-01-13,2024-01-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"SLO Offline - 20th Jan",completed,4155,actions:post_engagement,10.22864019,42500,Lifetime,42500,332910,181877,2024-01-20,2024-01-18,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"SLO Offline - 27th Jan",completed,4073,actions:post_engagement,10.43456911,42500,Lifetime,42500,247048,121819,2024-01-27,2024-01-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,1647,actions:post_engagement,9.37562842,15441.66,Lifetime,15441.66,81347,59697,2024-01-06,2024-01-05,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"ComBank Premium - 6th Jan",completed,1053,actions:post_engagement,9.73279202,10248.63,Lifetime,10248.63,43964,33749,2024-01-06,2024-01-05,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"BOC - 7th Jan",completed,1867,actions:post_engagement,8.90532941,16626.25,Lifetime,16626.25,100439,70712,2024-01-07,2024-01-06,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Union - 7th Jan",completed,1420,actions:post_engagement,8.75945775,12438.43,Lifetime,12438.43,72010,54033,2024-01-07,2024-01-06,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Sampath - 8th Jan",completed,2746,actions:post_engagement,8.01165331,22000,Lifetime,22000,118853,80760,2024-01-08,2024-01-06,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"NDB - 13th Jan",completed,1476,actions:post_engagement,10.46182927,15441.66,Lifetime,15441.66,73596,42271,2024-01-13,2024-01-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"NDB - 20th Jan",completed,1577,actions:post_engagement,9.79179455,15441.66,Lifetime,15441.66,83024,50024,2024-01-20,2024-01-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"NDB - 27th Jan",completed,1513,actions:post_engagement,10.2059881,15441.66,Lifetime,15441.66,77232,48373,2024-01-27,2024-01-26,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"ComBank Premium - 13th Jan",completed,1002,actions:post_engagement,10.22817365,10248.63,Lifetime,10248.63,45049,26517,2024-01-13,2024-01-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"ComBank Premium - 20th Jan",completed,1068,actions:post_engagement,9.59609551,10248.63,Lifetime,10248.63,40621,25979,2024-01-20,2024-01-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"ComBank Premium - 27th Jan",completed,1130,actions:post_engagement,9.06958407,10248.63,Lifetime,10248.63,53425,35759,2024-01-27,2024-01-25,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"BOC - 14th Jan",completed,1671,actions:post_engagement,9.94988031,16626.25,Lifetime,16626.25,85835,47918,2024-01-14,2024-01-13,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"BOC - 21st Jan",completed,1652,actions:post_engagement,10.06431598,16626.25,Lifetime,16626.25,99260,53602,2024-01-21,2024-01-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"BOC - 28th Jan",completed,1555,actions:post_engagement,10.69212219,16626.25,Lifetime,16626.25,92806,55461,2024-01-28,2024-01-27,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Union - 14th Jan",completed,1275,actions:post_engagement,9.75563137,12438.43,Lifetime,12438.43,45123,28277,2024-01-14,2024-01-13,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Union - 21st Jan",completed,1185,actions:post_engagement,10.4965654,12438.43,Lifetime,12438.43,53856,29934,2024-01-21,2024-01-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Union - 28th Jan",completed,1200,actions:post_engagement,10.36535833,12438.43,Lifetime,12438.43,55052,35118,2024-01-28,2024-01-27,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Sampath - 15th Jan",completed,2318,actions:post_engagement,9.49094047,22000,Lifetime,22000,106363,59498,2024-01-15,2024-01-13,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Sampath - 22nd Jan",completed,2349,actions:post_engagement,9.36568753,22000,Lifetime,22000,118589,63964,2024-01-22,2024-01-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Sampath - 29th Jan",completed,2149,actions:post_engagement,10.23731968,22000,Lifetime,22000,115607,70230,2024-01-29,2024-01-27,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"10th January 2024 - FB",completed,2268,actions:post_engagement,5.97318342,13547.18,Lifetime,13547.18,74549,59529,2024-01-10,2024-01-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Groceries 1 - Jan",completed,2151,actions:offsite_conversion.fb_pixel_view_content,3.40232915,7318.41,Lifetime,7318.41,146948,49885,2024-01-31,2024-01-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"ComBank Fresh 17th January",completed,1867,actions:post_engagement,8.29271023,15482.49,Lifetime,15482.49,107680,83255,2024-01-17,2024-01-16,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"ComBank Fresh 24th January",completed,1149,actions:post_engagement,8.70322019,10000,Lifetime,10000,56750,45972,2024-01-24,2024-01-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"ComBank Fresh 31st January",completed,2131,actions:post_engagement,7.26536368,15482.49,Lifetime,15482.49,63961,45115,2024-01-31,2024-01-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Groceries 2 - Jan",completed,1732,actions:offsite_conversion.fb_pixel_view_content,4.22540993,7318.41,Lifetime,7318.41,191747,45794,2024-01-31,2024-01-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Groceries 3 - Jan",completed,2032,actions:offsite_conversion.fb_pixel_view_content,3.60157972,7318.41,Lifetime,7318.41,179518,54719,2024-01-31,2024-01-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Groceries 4 - Jan",completed,2456,actions:offsite_conversion.fb_pixel_view_content,2.97980863,7318.41,Lifetime,7318.41,164311,72456,2024-01-31,2024-01-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Groceries & Beverages - Jan",completed,1719,actions:offsite_conversion.fb_pixel_view_content,4.25736475,7318.41,Lifetime,7318.41,182619,48665,2024-01-31,2024-01-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Household 1 - Jan 2024",completed,2346,actions:offsite_conversion.fb_pixel_view_content,3.96743819,9307.62,Lifetime,9307.61,221823,45371,2024-01-31,2024-01-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Household 2 - Jan 2024",completed,2294,actions:offsite_conversion.fb_pixel_view_content,4.05737576,9307.62,Lifetime,9307.62,253832,59483,2024-01-31,2024-01-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Household 3 - Jan 2024",completed,2118,actions:offsite_conversion.fb_pixel_view_content,4.39453258,9307.62,Lifetime,9307.62,242882,56348,2024-01-31,2024-01-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Household 4 - Jan 2024",completed,2405,actions:offsite_conversion.fb_pixel_view_content,3.87011227,9307.62,Lifetime,9307.62,227099,50993,2024-01-31,2024-01-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Household 5 - Jan 2024",completed,2329,actions:offsite_conversion.fb_pixel_view_content,3.99640189,9307.62,Lifetime,9307.62,236694,56323,2024-01-31,2024-01-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"HNB 12th Jan - FB",completed,1382,actions:post_engagement,7.23589001,10000,Lifetime,10000,42381,31820,2024-01-12,2024-01-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"HNB 12th Jan - IG",completed,1142,actions:post_engagement,8.75656743,10000,Lifetime,10000,56141,35531,2024-01-12,2024-01-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"HNB 26th Jan - FB",completed,2141,actions:post_engagement,7.67962167,16442.07,Lifetime,16442.07,107300,66988,2024-01-26,2024-01-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"HNB 26th Jan - IG",completed,2082,actions:post_engagement,7.89724784,16442.07,Lifetime,16442.07,90021,49121,2024-01-26,2024-01-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Hoppers Thalawathugoda - FB",completed,1433,actions:post_engagement,4.71039777,6750,Lifetime,6750,20868,13055,2024-01-31,2024-01-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Hoppers Thalawathugoda - IG",completed,1431,actions:post_engagement,4.71698113,6750,Lifetime,6750,18018,10633,2024-01-31,2024-01-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Kottu Challenge - 20th & 21st Jan - FB",inactive,1200,actions:post_engagement,3.57109167,5026.18,Lifetime,4285.31,22590,15174,2024-01-18,2024-01-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Roast Chicken - FB",completed,1247,actions:post_engagement,3.83003208,4776.05,Lifetime,4776.05,25950,16289,2024-01-27,2024-01-13,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Roast Chicken - IG",completed,1301,actions:post_engagement,3.67106072,4776.05,Lifetime,4776.05,31225,18116,2024-01-27,2024-01-13,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Channel Followers",not_delivering,44,video_thruplay_watched_actions,0.46159091,20000,Lifetime,20.31,65,65,2024-01-31,2024-01-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Peoples Bank 20th Jan 2024",completed,1405,actions:post_engagement,10.06013523,14134.49,Lifetime,14134.49,73957,65808,2024-01-20,2024-01-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Peoples Bank 27th Jan 2024",completed,1632,actions:post_engagement,8.66083946,14134.49,Lifetime,14134.49,77549,53355,2024-01-27,2024-01-25,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Kottu Challenge - 27th & 28th Jan",not_delivering,337,actions:leadgen.other,23.00430267,15000,Lifetime,7752.45,72475,47857,2024-01-26,2024-01-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,42267,video_thruplay_watched_actions,0.47317387,20000,Lifetime,19999.64,48616,30658,2024-01-31,2024-01-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"ComBank Premium 27th Jan - Web Sales",completed,22,actions:offsite_conversion.fb_pixel_purchase,681.81818182,15000,Lifetime,15000,81841,41966,2024-01-27,2024-01-26,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"HNB 26th Jan - Web Sales",completed,97,actions:offsite_conversion.fb_pixel_purchase,206.18556701,20000,Lifetime,20000,185130,103392,2024-01-26,2024-01-25,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"New Engagement ad set",completed,1770,actions:post_engagement,8.47457627,15000,Lifetime,15000,58293,44322,2024-01-30,2024-01-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"Pan Asia Bank - 1st February",completed,1765,actions:post_engagement,5.66572238,10000,Lifetime,10000,27974,22852,2024-02-01,2024-02-01,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
2023-03-08,2026-04-08,"HNB Club Offer - February 2024",completed,2380,actions:post_engagement,6.30252101,15000,Lifetime,15000,45440,35536,2024-02-02,2024-02-01,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0
